FMID,city,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP
1011279,Summit,New York,12175,-74.5882017,42.5795203,Y,N,N,N,N
1006260,Brunswick,New York,12180,-73.620372,42.753063,N,N,Y,Y,N
1018436,Troy,New York,12181,-73.6924962,42.7311572,Y,Y,N,Y,Y
1001925,Voorheesville,New York,12186,-73.930027,42.649656,Y,N,N,N,Y
1006468,North Greenbush,New York,12198,-73.676923,42.691363,N,Y,N,N,N
1000314,Menands,New York,12204,-73.718251,42.694982,Y,Y,N,N,N
1009213,Menands,New York,12204,-73.7192,42.6964,Y,N,N,N,N
1010194,"Albany, NY",New York,12206,-73.805466,42.685543,Y,Y,N,Y,N
1004226,Albany,New York,12242,-73.758667,42.651353,Y,Y,N,N,N
1006449,Schenectady,New York,12304,-73.92473,42.798898,Y,Y,N,Y,Y
1005734,Schenectady,New York,12305,-73.9397922,42.814295,Y,Y,Y,Y,Y
1012089,SCHENECTADY,New York,12309,-73.905169,42.803462,Y,Y,Y,Y,N
1000043,NISKAYUNA,New York,12309,-73.8771901,42.8056144,N,Y,Y,Y,N
1003269,Kingston,New York,12402,-74.019483,41.932986,Y,Y,Y,Y,Y
1004362,Ellenville,New York,12428,-74.394077,41.716063,N,Y,N,N,Y
1010742,Halcottsville,New York,12438,-74.596497,42.200165,Y,Y,Y,Y,N
1008273,Lexington,New York,12452,-74.380107,42.244475,Y,N,N,N,N
1001834,PRESTON HOLLOW,New York,12469,-74.2013,42.4384,N,N,N,N,N
1001829,Rosendale,New York,12472,-74.0757,41.8422,N,N,N,N,N
1009918,Saugerties,New York,12477,-73.9489637,42.0789867,Y,Y,N,Y,Y
1007242,Saugerties,New York,12477,-73.949866,42.079151,Y,Y,Y,Y,Y
1007250,Saugerties,New York,12477,-73.949428,42.079003,Y,Y,Y,Y,Y
1009931,Saugerties,New York,12477,-73.949737,42.079453,Y,Y,N,Y,Y
1019038,Woodstock,New York,12498,-74.117834,42.040522,Y,Y,Y,Y,Y
1006359,Beacon,New York,12508,-73.985119,41.504816,Y,Y,Y,Y,Y
1019181,cornwall n.y.,New York,12518,-74.059815,41.442234,Y,N,N,N,N
1018225,Fishkill,New York,12524,-73.9048479,41.561984,Y,N,N,N,N
1001378,fishkill,New York,12524,-73.905861,41.532443,N,N,N,N,Y
1012194,Hillsdale,New York,12529,-73.517481,42.170062,Y,Y,Y,Y,Y
1005674,Hudson,New York,12534,-73.783692,42.248656,Y,Y,Y,Y,Y
1010556,Hudson ,New York,12534,-73.782912,42.247401,Y,Y,Y,Y,N
1001709,MIllerton,New York,12546,-73.511549,41.953307,Y,Y,N,Y,Y
1006677,Milton,New York,12547,-73.962171,41.653195,Y,Y,Y,Y,N
1005702,Modena,New York,12548,-74.1042,41.6682,N,N,N,N,N
1000909,Newburgh,New York,12550,-74.012961,41.500229,N,Y,Y,Y,Y
1009509,Newburgh,New York,12550,-74.0424,41.5379,Y,N,N,N,N
1000908,Newburgh,New York,12550,-74.019356,41.507035,N,Y,Y,Y,Y
1002720,Gardiner,New York,12561,-74.152737,41.679996,N,N,N,N,N
1003929,New paltz,New York,12561,-74.0877,41.746921,Y,Y,Y,N,N
1006508,New Paltz,New York,12561,-74.081059,41.756732,Y,N,N,N,Y
1002060,Village of Philmont,New York,12565,-73.649443,42.249303,Y,N,Y,Y,Y
1012172,Pine Bush ,New York,12566,-74.300342,41.609526,Y,N,N,N,N
1018208,RHINEBECK,New York,12572,-73.910207,41.927378,Y,Y,Y,Y,Y
1018210,RHINEBECK,New York,12572,-73.908961,41.92677,Y,Y,Y,Y,Y
1006414,Walden,New York,12586,-74.1768326,41.5634149,N,N,N,Y,Y
1005610,Poughkeepsie,New York,12601,-73.930864,41.712841,Y,Y,N,N,Y
1017978,Poughkeepsie,New York,12601,-73.94001,41.709079,Y,Y,N,N,Y
1008236,Poughkeepsie,New York,12603,-73.901164,41.691447,Y,N,Y,N,N
1012205,Barryville,New York,12719,-74.913476,41.477836,Y,Y,Y,Y,N
1002666,Callicoon,New York,12723,-75.058104,41.765515,Y,Y,N,Y,Y
1002669,Callicoon,New York,12723,-75.0555,41.76402,Y,Y,N,Y,Y
1009521,Glen Spey,New York,12737,-74.8169,41.4802,Y,N,N,N,N
1004140,Bethel,New York,12754,-74.8821,41.703,N,N,N,N,N
1003111,Narrowsburg,New York,12764,-75.0581,41.6076,N,N,N,N,N
1018097,Port Jervis ,New York,12771,-74.692663,41.3750937,Y,Y,Y,Y,Y
1012411,Rock Hill ,New York,12775,-74.5964929,41.6252146,Y,Y,Y,Y,N
1012425,Roscoe ,New York,12776,-74.91218,41.932894,Y,Y,N,Y,N
1010956,Glens Falls ,New York,12801,-73.6513726,43.302712,Y,Y,Y,Y,Y
1005474,South Glens Falls,New York,12803,-73.6337,43.3031,N,N,N,N,N
1000692,Queensbury,New York,12804,-73.6828589,43.3422259,Y,Y,Y,Y,Y
1009168,Bolton Landing,New York,12814,-73.6563,43.5564,Y,N,N,N,N
1018781,Cambridge,New York,12816,-73.3813726,43.0280128,Y,Y,N,Y,N
1000944,Chestertown,New York,12817,-73.805133,43.648651,N,N,Y,N,N
1004392,Gansevoort,New York,12831,-73.6772,43.2029,N,N,N,N,N
1003302,Greenwich,New York,12834,-73.49925,43.090059,Y,Y,N,Y,N
1012189,Hadley,New York,12835,-73.847538,43.316314,Y,N,N,N,N
1002628,Hartford,New York,12838,-73.3934,43.3604,N,N,N,N,N
1018772,Indian Lake,New York,12842,-74.270517,43.782822,Y,N,N,N,N
1019407, North Creek,New York,12843,-73.988272,43.702638,Y,N,N,N,Y
1001067,Salem,New York,12865,-73.3282,43.1742,N,N,N,N,N
1001068,Salem,New York,12865,-73.326,43.1812,N,N,N,N,N
1001069,Salem,New York,12865,-73.4075,43.5584,N,N,N,N,N
1012460,Saratoga Springs ,New York,12866,-73.781149,43.085525,Y,Y,Y,Y,Y
1012387,Saratoga Springs ,New York,12866,-73.790038,43.064686,Y,Y,Y,Y,Y
1011744,Saratoga Springs ,New York,12866,-73.7904427,43.064635,Y,Y,Y,Y,Y
1001586,TICONDEROGA,New York,12883,-73.435385,43.848038,N,Y,N,Y,N
1001950,Warrensburgh,New York,12885,-73.7786,43.489,N,Y,N,Y,N
1004145,Plattsburgh,New York,12901,-74.256516,44.44273,N,Y,N,Y,N
1003985,Plattsburgh,New York,12901,-73.4516,44.6964,Y,Y,N,Y,Y
1010871,Plattsburgh,New York,12903,-73.445664,44.686762,Y,Y,Y,Y,N
1001695,Ausable Forks,New York,12912,-73.6676,44.4427,N,Y,Y,Y,N
1012273,Chazy,New York,12921,-73.4299444,44.8803997,Y,N,N,N,N
1001927,Keene,New York,12944,-73.786935,44.222025,Y,Y,N,Y,N
1010219,Keeseville,New York,12944,-73.480927,44.50443,Y,Y,N,Y,N
1001696,Lake Placid,New York,12946,-73.99805,44.29433,Y,Y,Y,Y,Y
1012206,Lake Placid,New York,12946,-73.9841054,44.2770413,Y,Y,N,N,Y
1005657,Malone,New York,12953,-74.327326,44.847775,N,Y,N,Y,Y
1010218,Port Henry,New York,12974,-73.4591401,44.0491221,N,Y,N,Y,N
1012197,Saranac,New York,12981,-73.733963,44.66166,Y,N,N,N,N
1010216,Saranac Lake,New York,12983,-74.124118,44.323702,N,Y,N,Y,N
1012203,Saranac Lake,New York,12983,-74.131251,44.32463,Y,Y,N,N,Y
1018379,Tupper Lake,New York,12986,-74.438478,44.219766,Y,Y,N,Y,N
1002377,Auburn,New York,13021,-76.570169,42.933812,Y,Y,Y,Y,Y
1018286,Aurora,New York,13026,-76.700376,42.745254,Y,Y,N,Y,N
1011601,Baldwinsville,New York,13027,-76.321903,43.15645,Y,N,N,N,N
1002884,Canastota,New York,13032,-75.755324,43.074781,N,N,N,Y,N
1010163,Cazenovia,New York,13035,-75.855241,42.929771,Y,Y,N,N,N
1000125,Cazenovia,New York,13035,-75.8532,42.9296,N,N,N,N,N
1011255,Clay,New York,13041,-76.172304,43.186252,Y,N,N,N,N
1000615,Virgil,New York,13045,-76.1956,42.5104,N,N,N,N,N
1011668,Fayetteville,New York,13066,-76.019508,43.033413,Y,N,N,N,N
1004387,Fulton,New York,13069,-76.416521,43.322899,Y,Y,Y,Y,Y
1004969,Fulton,New York,13069,-76.358405,43.3415066,Y,N,Y,Y,N
1005558,Homer,New York,13077,-76.1787381,42.635317,Y,Y,Y,Y,Y
1004921,King Ferry,New York,13081,-76.6175,42.6666,N,N,Y,N,N
1005817,Liverpool,New York,13090,-76.2254,43.1389,N,Y,N,N,N
1003902,Marcellus,New York,13108,-76.3358,42.9753,N,N,N,N,N
1001109,Mexico,New York,13114,-76.2113,43.4594,N,N,N,N,N
1001592,Moravia,New York,13118,-76.4208,42.7121,Y,N,Y,Y,N
1003208,T/NILES,New York,13118,-76.35197975,42.7978313,N,Y,N,Y,N
1004413,Oswego,New York,13126,-76.509604,43.45457,Y,Y,Y,Y,Y
1001833,Pulaski,New York,13142,-76.173678,43.587729,Y,Y,Y,N,Y
1001180,Pulaski,New York,13142,-78.8296,42.8216,N,Y,Y,Y,N
1000493,Seneca Falls,New York,13148,-76.767311,42.949952,Y,Y,N,Y,N
1004004,Seneca Falls,New York,13148,-76.800356,42.909889,Y,Y,Y,Y,Y
1005480,Skaneateles,New York,13152,-76.43034,42.95094,Y,Y,N,N,N
1003153,Sylvan Beach,New York,13157,-75.728618,43.196887,N,N,N,N,N
1011884,Weedsport,New York,13166,-76.562683,43.048553,Y,Y,N,N,Y
1000550,Syracuse,New York,13202,-76.1528314,43.0509435,Y,Y,N,Y,Y
1004734,Syracuse,New York,13205,-76.1432,42.9844,N,N,N,N,N
1000352,Syracuse,New York,13208,-76.1684,43.0727,N,N,N,N,N
1005755,Syracuse,New York,13210,-76.1193,43.0365,N,N,N,N,N
1009500,Syracuse,New York,13210,-76.1262,43.0347,Y,N,N,N,N
1011602,Camillus,New York,13219,-76.248044,43.04478,Y,N,N,N,N
1004742,Barneveld,New York,13304,-75.1694,43.2161,N,N,N,N,N
1005908,Boonville,New York,13309,-75.344045,43.481778,N,Y,N,Y,N
1019097,Clinton,New York,13323,-75.378406,43.04886,Y,N,N,N,Y
1018277,Cooperstown,New York,13326,-74.925265,42.700126,Y,Y,Y,Y,Y
1005692,Dolgeville,New York,13329,-74.7716754,43.1120037,Y,Y,Y,N,Y
1001524,Earlville,New York,13332,-75.5456,42.7399,N,N,N,N,N
1005506,Poolville,New York,13332,-75.5064,42.7755,N,N,N,N,N
1005572,Fort Plain,New York,13339,-74.6212,42.9318,Y,N,N,Y,N
1000842,Herkimer,New York,13350,-74.986496,43.034643,Y,Y,N,Y,Y
1005287,Holland Patent,New York,13354,-75.256605,43.240638,Y,Y,Y,Y,Y
1004083,ilion,New York,13357,-75.04456,43.001179,Y,Y,Y,Y,Y
1004651,Lowville,New York,13367,-75.500665,43.794672,Y,Y,Y,Y,N
1018922,Lowville,New York,13367,-75.491021,43.793854,Y,Y,Y,Y,N
1001335,Lyons Falls,New York,13368,-75.356929,43.614659,N,Y,Y,Y,Y
1002307,Mohawk,New York,13407,-74.377823,42.954056,N,Y,N,Y,N
1001008,Morrisville,New York,13408,-75.6401,42.8985,N,N,N,N,N
1005900,Old Forge,New York,13420,-74.974947,43.707968,Y,Y,N,Y,Y
1003195,Richfield Springs,New York,13439,-74.9864,42.854,N,N,N,N,N
1007336,Richfield Springs,New York,13439,-74.984285,42.853408,Y,Y,N,Y,N
1007371,Rome,New York,13440,-75.458307,43.210056,Y,Y,Y,Y,Y
1000733,Rome,New York,13440,-75.458,43.2111,N,N,N,N,N
1005767,Sharon Springs,New York,13459,-74.617252,42.79518,Y,Y,Y,Y,Y
1010613,Sherburne,New York,13460,-75.497488,42.675799,Y,N,N,N,N
1018272,Sherrill,New York,13461,-75.599094,43.07239,Y,Y,N,Y,N
1008823,Waterville,New York,13480,-75.383782,42.929456,Y,Y,N,Y,Y
1001802,Westmoreland,New York,13490,-75.399367,43.116356,N,N,N,N,N
1001691,Whitesboro,New York,13492,-75.291152,43.121684,Y,N,N,N,N
1003687,Utica,New York,13501,-75.2112,43.0963,N,N,N,N,N
1000235,Utica,New York,13501,-75.2238804,43.1039095,Y,Y,Y,Y,Y
1001999,Utica,New York,13501,-75.22513,43.09982,N,Y,Y,Y,Y
1006059,Watertown,New York,13601,-75.91127269,43.9720957,Y,N,Y,N,Y
1008473,Watertown,New York,13601,-75.9740196,43.9717663,Y,N,N,N,N
1008332,Watertown,New York,13601,-75.911156,43.971732,Y,N,Y,N,Y
1005795,Watertown,New York,13601,-75.909712,43.974858,Y,Y,Y,Y,Y
1000519,Alexandria Bay,New York,13607,-75.9157,44.3314,N,Y,N,N,N
1006275,Cape Vincent,New York,13618,-76.3343,44.1289,N,N,N,N,N
1005754,Philadelphia,New York,13673,-75.709706,44.146837,Y,Y,N,N,N
1010842,Potsdam ,New York,13676,-74.9850133,44.6660049,Y,Y,Y,Y,Y
1011731,Delhi,New York,13753,-74.921231,42.270328,Y,N,N,N,Y
1001356,Delhi,New York,13753,-74.914327,42.2792339,N,Y,N,N,N
1018510,Deposit,New York,13754,-75.424897,42.062332,Y,Y,Y,Y,N
1000954,Deposit,New York,13754,-75.4233,42.0609,N,N,N,N,N
1000249,Franklin,New York,13775,-75.1677064,42.3391257,N,Y,Y,N,N
1002429,Hobart,New York,13788,-74.664452,42.3669324,N,Y,N,N,N
1000876,Johnson City,New York,13790,-75.9782,42.1162,N,N,N,N,N
1004481,Morris,New York,13808,-75.2444,42.5489,N,N,N,N,N
1000292,Newark Valley,New York,13811,-76.183963,42.223179,Y,Y,N,Y,Y
1019008,Norwich,New York,13815,-75.523491,42.53149,Y,Y,Y,Y,Y
1002631,Oneonta,New York,13820,-75.0615812,42.4542556,Y,Y,N,Y,N
1010006,Oneonta ,New York,13820,-75.062033,42.45368,Y,Y,N,Y,N
1002632,Oneonta,New York,13820,-75.061566,42.454008,N,Y,N,Y,N
1011541,Owego,New York,13827,-76.260298,42.102533,Y,Y,Y,Y,Y
1018511,Sidney Farmers' Market,New York,13838,-74.966439,42.198199,Y,Y,Y,Y,N
1001252,Unadilla,New York,13849,-75.315598,42.325371,N,Y,N,N,N
1004462,Vestal,New York,13850,-76.0464,42.0876,Y,Y,N,Y,Y
1018512,Walton,New York,13856,-75.131795,42.168096,Y,Y,Y,Y,N
1000288,Binghamton,New York,13901,-75.9095,42.0985,N,N,N,N,N
1012171,Binghamton,New York,13905,-75.906011,42.128211,Y,Y,Y,Y,Y
1000290,Binghamton,New York,13905,-75.9031,42.1265,N,N,N,Y,N
1001764,Arcade,New York,14009,-78.4308288,42.5337764,N,Y,N,N,N
1003082,Barker,New York,14012,-78.5548023,43.3301158,N,Y,Y,Y,N
1000439,City of Batavia,New York,14020,-78.1827,42.9948,N,N,N,N,N
1009565,Batavia,New York,14020,-78.1728,43.0057,Y,N,N,N,N
1000579,Clarence,New York,14031,-78.58945,42.98032,Y,Y,N,Y,N
1009166,Colden,New York,14033,-78.6826,42.6453,Y,N,N,N,N
1011190,Dunkirk,New York,14048,-79.326651,42.48373,Y,Y,Y,Y,Y
1000807,East Aurora,New York,14052,-78.632801,42.765622,Y,Y,Y,Y,Y
1011191,Fredonia,New York,14063,-79.3323515,42.440634,Y,Y,Y,Y,Y
1011192,Fredonia,New York,14063,-79.3152986,42.4476107,Y,Y,Y,Y,Y
1001725,Hamburg,New York,14075,-78.831018,42.716843,Y,Y,N,Y,N
1002260,Highland,New York,14080,-78.5425,42.6419,N,N,N,N,N
1018684,Irving,New York,14081,-79.094455,42.571743,Y,Y,Y,Y,Y
1009341,Java Center,New York,14082,-78.3512,42.6526,Y,N,N,N,N
1002513,lancaster,New York,14086,-78.693695,42.876719,Y,Y,Y,Y,N
1003534,Lockport,New York,14094,-78.6919,43.1688,N,N,N,N,N
1008198,Pendleton,New York,14094,-78.774631,43.107704,Y,N,N,N,Y
1002477,Medina,New York,14103,-78.386261,43.221089,N,Y,N,Y,N
1006374,Middleport,New York,14105,-78.4878,43.2055,N,Y,Y,Y,N
1018296,Newfane,New York,14108,-78.7091315,43.2841508,Y,N,Y,Y,Y
1003180,North Tonawanda,New York,14120,-78.870528,43.033984,Y,Y,Y,Y,Y
1005598,Orchard Park,New York,14127,-78.772945,42.763025,Y,N,N,N,N
1018682,South Dayton,New York,14138,-79.0496019,42.3609079,Y,Y,Y,Y,Y
1004276,Buffalo,New York,14203,-78.87492,42.88417,Y,Y,N,N,N
1005799,Buffalo,New York,14212,-78.8373,42.8933,Y,N,N,N,Y
1003753,Buffalo,New York,14214,-78.823393,42.95274,N,N,N,N,N
1012638, Buffalo,New York,14215,-78.8136755,42.9432192,Y,N,Y,N,Y
1011954,Buffalo ,New York,14216,-78.867126,42.947332,Y,Y,Y,Y,Y
1005850,Kenmore,New York,14217,-78.8698,42.9633,N,N,N,N,N
1010004,Blasdell,New York,14219,-78.824204,42.795179,Y,Y,N,Y,N
1019125,Clarence,New York,14221,-78.595325,42.97573,Y,N,N,N,N
1000256,Williamsville,New York,14221,-78.7446,42.9637,N,N,Y,Y,N
1003826,Buffalo,New York,14222,-78.8770165,42.9237123,Y,N,Y,Y,Y
1012649,Niagara Falls,New York,14301,-79.0574029,43.093571,Y,N,N,N,N
1002476,Albion,New York,14411,-78.20268,43.240635,N,Y,N,Y,N
1000898,Avon,New York,14414,-77.733822,42.910709,N,N,N,Y,N
1008401,Branchport,New York,14418,-77.1538342,42.6012952,Y,Y,N,N,Y
1002058,Canandaigua,New York,14424,-77.2785,42.8854,N,Y,N,Y,N
1002837,Canandaigua,New York,14424,-77.27083817,42.90080465,N,Y,Y,Y,N
1006518,Clifton Springs,New York,14432,-77.1395,42.9629,N,N,N,N,N
1001341,Dansville,New York,14437,-77.7046,42.5595,N,N,N,N,N
1011489,Fairport,New York,14450,-77.4318929,43.0505711,Y,N,N,N,N
1001296,Fairport,New York,14450,-77.442818,43.099984,Y,Y,Y,Y,N
1000845,Geneseo,New York,14454,-77.816409,42.796196,Y,Y,N,Y,Y
1002300,Geneva,New York,14456,-76.980922,42.868966,N,Y,N,Y,N
1008462,Geneva,New York,14456,-77.020653,42.857681,Y,Y,Y,N,N
1008866,Le Roy,New York,14482,-77.9859128,42.9775464,N,Y,N,Y,N
1007279,Macedon,New York,14502,-77.307841,43.066975,N,Y,N,Y,N
1008246,Mendon ,New York,14506,-77.502426,42.990868,N,N,N,N,N
1003755,Newark,New York,14513,-77.09458,43.04465,Y,Y,Y,Y,Y
1006823,North Chili,New York,14514,-77.7938,43.1057,N,N,N,N,N
1004872,PALMYRA,New York,14522,-77.230691,43.0616,N,Y,Y,N,N
1008215,Penn Yan,New York,14527,-77.035997,42.576918,Y,Y,Y,Y,N
1007259,Penn Yan,New York,14527,-77.053889,42.661345,Y,Y,N,Y,N
1007246,Perry,New York,14530,-78.002954,42.717515,Y,Y,Y,N,N
1000929,Pittsford,New York,14534,-77.535667,43.101484,Y,Y,N,Y,N
1018034,Scottsville,New York,14546,-77.755481,43.019298,Y,Y,Y,Y,N
1000786,Shortsville,New York,14548,-77.22466,42.95859,N,N,N,N,N
1009303,Sodus,New York,14551,-77.0639,43.2637,Y,N,N,N,N
1006720,Sodus,New York,14551,-77.065859,43.236237,Y,Y,Y,Y,Y
1005831,Victor,New York,14564,-77.408591,42.981335,N,Y,Y,N,N
1012184,Warsaw,New York,14569,-78.1290782,42.7634417,Y,Y,Y,Y,N
1000384,Webster,New York,14580,-77.452948,43.212229,Y,Y,N,Y,N
1012384,West Bloomfield,New York,14585,-77.538264,42.905331,Y,Y,Y,Y,Y
1011212,Rochester,New York,14605,-77.595833,43.17067,Y,Y,N,N,Y
1006043,Rochester,New York,14607,-77.5884889,43.1435614,N,Y,N,Y,Y
1011218,Rochester,New York,14608,-77.6203997,43.1415308,Y,Y,N,N,Y
1010878,Rochester ,New York,14608,-77.625302,43.168463,Y,Y,Y,Y,Y
1011213,Rochester,New York,14609,-77.5666043,43.1658344,Y,Y,N,N,Y
1018182,Rochester,New York,14609,-77.589746,43.1656,Y,Y,Y,N,Y
1011219,Rochester,New York,14609,-77.562188,43.168068,Y,Y,N,N,Y
1011214,Rochester,New York,14611,-77.6360764,43.1466026,Y,Y,N,N,Y
1011211,Rochester,New York,14611,-77.629444,43.148777,Y,Y,N,N,Y
1011217,Rochester,New York,14611,-77.6460641,43.14745,Y,Y,N,N,Y
1011215,296 Flower City Park,New York,14615,-77.6327462,43.1931226,Y,Y,N,N,Y
1016884,Rochester,New York,14615,-77.661375,43.191968,Y,Y,N,Y,Y
1010820,Rochester,New York,14617,-77.5819225,43.2117637,Y,Y,N,Y,Y
1005440,Rochester,New York,14618,-77.567072,43.122691,Y,Y,N,N,Y
1004922,Rochester,New York,14619,-77.63633,43.13433,Y,Y,Y,Y,Y
1010879,Rochester ,New York,14620,-77.608955,43.136634,Y,Y,Y,Y,Y
1005441,Rochester,New York,14620,-77.602433,43.145982,Y,Y,N,Y,Y
1011216,Rochester,New York,14621,-77.619333,43.174948,Y,Y,N,N,Y
1008690,Jamestown,New York,14701,-79.242358,42.095708,Y,Y,Y,Y,Y
1006378,Angelica,New York,14709,-78.015956,42.306061,Y,Y,N,Y,N
1009426,Ellicottville,New York,14731,-78.6752,42.2756,Y,N,N,N,N
1011905,Falconer,New York,14733,-79.1983614,42.1173149,Y,Y,N,Y,Y
1008093,Franklinville,New York,14737,-78.4572594,42.3371786,Y,Y,Y,Y,Y
1010325,Lakewood,New York,14750,-79.304999,42.096295,Y,N,Y,N,Y
1019427,Lakewood,New York,14750,-79.326095,42.103565,Y,N,Y,Y,N
1011130,Olean,New York,14760,-78.4648828,42.0800011,Y,Y,N,Y,Y
1002063,Olean,New York,14760,-78.041832,42.211214,Y,Y,Y,Y,Y
1002062,Salamanca,New York,14779,-78.041832,42.211214,Y,Y,Y,Y,Y
1008201,Westfield,New York,14787,-79.578117,42.322035,Y,Y,Y,Y,N
1011196,Alfred,New York,14802,-77.789505,42.253557,Y,Y,Y,Y,Y
1002064,Belmont,New York,14813,-78.0565113,42.2489416,Y,Y,Y,Y,Y
1010106,Brooktondale,New York,14817,-76.39337,42.380903,Y,Y,N,Y,Y
1000834,Corning,New York,14830,-77.0547,42.1429,N,N,N,N,N
1005915,Hector,New York,14841,-76.8238,42.7811,N,N,N,N,N
1003321,Hornell,New York,14843,-77.6601,42.3268,N,Y,N,N,N
1010104,Ithaca ,New York,14850,-76.466382,42.4383679,Y,Y,N,Y,Y
1000874,Ithaca,New York,14851,-76.4987796,42.4417988,N,N,N,Y,N
1000873,Ithaca,New York,14851,-76.509434,42.450833,Y,N,N,Y,N
1011901,Montour Falls,New York,14865,-76.847748,42.346431,Y,Y,Y,Y,Y
1012317,Painted Post,New York,14870,-77.092384,42.163762,Y,Y,Y,Y,Y
1006909,Prattsburgh,New York,14873,-77.289063,42.5202059,N,N,N,N,N
1002980,Lansing,New York,14882,-76.5033848,42.5380668,N,N,Y,Y,N
1002618,Trumansburg,New York,14886,-76.666375,42.542072,Y,Y,N,Y,Y
1002438,Waverly,New York,14892,-76.540398,42.001217,Y,Y,Y,Y,Y
1001482,Wellsville,New York,14895,-77.94747,42.120956,Y,Y,N,Y,N
1019094,Elmira,New York,14901,-76.793909,42.088765,Y,Y,N,Y,Y
1003427,Elmira,New York,14901,-76.8083,42.0898,N,N,N,N,N
1001826,Ambridge,Pennsylvania,15003,-80.225,40.5819,N,N,N,N,N
1001827,Beaver,Pennsylvania,15009,-80.3239,40.7199,N,N,N,N,N
1001828,Beaver Falls,Pennsylvania,15010,-80.3207,40.7596,N,N,N,N,N
1009309,Beaver Falls,Pennsylvania,15010,-80.369,40.7704,Y,N,N,N,N
1011242,Bridgeville,Pennsylvania,15017,-80.1108982,40.3614678,Y,N,N,N,N
1002644,Charleroi,Pennsylvania,15022,-79.9065,40.1504,N,N,N,N,N
1009871,Monongahela,Pennsylvania,15063,-79.930957,40.204792,Y,N,N,N,N
1007105,Pittsburgh,Pennsylvania,15065,-79.7092,40.5829,N,N,N,N,N
1011898,Tarentum ,Pennsylvania,15084,-79.7524571,40.6030221,Y,N,N,N,N
1007227,Allison Park,Pennsylvania,15101,-79.9624,40.5595,N,N,N,N,N
1005157,Moon Township,Pennsylvania,15108,-80.1842,40.4916,N,N,N,N,N
1011966,West Homestead Borough,Pennsylvania,15120,-79.918172,40.401493,Y,N,N,N,Y
1001825,Coraopolis,Pennsylvania,15143,-80.1612,40.5163,N,N,N,N,N
1012125,Pittsburgh,Pennsylvania,15201,-79.9607473,40.467448,Y,Y,Y,Y,Y
1007106,Pittsburgh,Pennsylvania,15203,-79.9805,40.4288,N,N,N,N,N
1007107,Pittsburgh,Pennsylvania,15205,-80.0553,40.4272,N,N,N,N,N
1004640,Pittsburgh,Pennsylvania,15206,-79.9214,40.4647,N,N,N,N,N
1007100,Pittsburg,Pennsylvania,15210,-79.987,40.3918,N,N,N,N,N
1017930,Pittsburgh ,Pennsylvania,15210,-79.988803,40.400201,Y,Y,N,Y,Y
1007104,Pittsburgh,Pennsylvania,15212,-79.5834,40.0172,N,N,N,N,N
1002646,Pittsburgh,Pennsylvania,15220,-80.0458,40.4218,N,N,Y,Y,N
1018647,"Pittsburgh, PA",Pennsylvania,15221,-79.8611413,40.4249584,Y,N,Y,N,N
1003564,Wilkinsburg,Pennsylvania,15221,-79.8954,40.4489,N,N,N,N,N
1004609,Pittsburgh,Pennsylvania,15222,-79.9805948,40.4535609,Y,N,N,Y,Y
1011829,Pittsburgh,Pennsylvania,15224,-79.944435,40.459005,Y,N,N,Y,Y
1002818,Pittsburgh,Pennsylvania,15228,-80.0478,40.3741,Y,N,Y,Y,N
1018169,Pittsburgh ,Pennsylvania,15229,-80.036187,40.53353,Y,Y,Y,Y,N
1005528,Washington,Pennsylvania,15301,-80.245,40.169,Y,Y,N,Y,Y
1008021,Greensboro,Pennsylvania,15338,-79.9128338,39.7911884,N,Y,N,N,N
1019124,Waynesburg,Pennsylvania,15370,-80.186112,39.896462,Y,N,N,Y,N
1008005,Uniontown,Pennsylvania,15401,-79.724865,39.901284,N,Y,N,Y,N
1008036,Brownsville,Pennsylvania,15417,-79.888093,40.02137,N,Y,N,N,N
1007995,Connellsville,Pennsylvania,15425,-79.594359,40.017394,N,Y,N,N,N
1008003,Masontown,Pennsylvania,15454,-79.895904,39.850984,N,Y,N,N,N
1008043,Ohiopyle,Pennsylvania,15470,-79.499731,39.851116,N,Y,N,N,N
1008776,Somerset,Pennsylvania,15501,-79.0758065,40.0214849,Y,Y,N,Y,N
1012298,Bedford,Pennsylvania,15522,-78.503873,40.018113,Y,N,N,N,Y
1004045,Greensburg,Pennsylvania,15601,-79.5432,40.2992,N,N,N,N,N
1004046,Greensburg,Pennsylvania,15601,-79.5456,40.3019,N,N,N,N,N
1007110,Greensburg,Pennsylvania,15601,-79.5481,40.2855,N,N,N,N,N
1004047,Greensburg,Pennsylvania,15601,-79.571,40.3964,N,N,N,N,N
1007362,Hunker,Pennsylvania,15639,-76.8825,40.2952,N,N,N,N,N
1018927,Ligonier,Pennsylvania,15658,-79.2507333,40.2501886,Y,Y,N,Y,N
1008022,Scottdale,Pennsylvania,15683,-79.586785,40.10148,N,Y,N,Y,N
1003594,Vandergrift,Pennsylvania,15690,-79.5621,40.6035,N,N,N,N,N
1007294,Indiana,Pennsylvania,15701,-79.1547,40.6216,N,N,N,N,N
1009222,Indiana,Pennsylvania,15701,-79.1447,40.6224,Y,N,N,N,N
1010750,DuBois,Pennsylvania,15801,-78.762102,41.118587,Y,Y,N,Y,N
1007081,Reynoldsville,Pennsylvania,15851,-78.8882,41.096,N,N,N,N,N
1009510,Ridgeway,Pennsylvania,15853,-77.194525,41.203322,Y,N,N,N,N
